,album_name,track_title,track_n,lyric,line
277,Fearless (Taylor’s Version),You Belong With Me (Taylor’s Version),6,You belong with me?,48
278,Fearless (Taylor’s Version),You Belong With Me (Taylor’s Version),6,You belong with me,49
279,Fearless (Taylor’s Version),Breathe (Taylor’s Version),7,I see your face in my mind as I drive away,1
280,Fearless (Taylor’s Version),Breathe (Taylor’s Version),7,'Cause none of us thought it was gonna end that way,2
281,Fearless (Taylor’s Version),Breathe (Taylor’s Version),7,People are people and sometimes we change our minds,3
282,Fearless (Taylor’s Version),Breathe (Taylor’s Version),7,But it's killing me to see you go after all this time,4
283,Fearless (Taylor’s Version),Breathe (Taylor’s Version),7,"Mm-mm, mm-mm-mm-mm",5
284,Fearless (Taylor’s Version),Breathe (Taylor’s Version),7,"Mm-mm, mm-mm-mm-mm",6
285,Fearless (Taylor’s Version),Breathe (Taylor’s Version),7,The music starts playing like the end of a sad movie,7
286,Fearless (Taylor’s Version),Breathe (Taylor’s Version),7,It's the kind of ending you don't really wanna see,8
287,Fearless (Taylor’s Version),Breathe (Taylor’s Version),7,'Cause it's tragedy and it'll only bring you down,9
288,Fearless (Taylor’s Version),Breathe (Taylor’s Version),7,Now I don't know what to be without you around,10
289,Fearless (Taylor’s Version),Breathe (Taylor’s Version),7,"And we know it's never simple, never easy",11
290,Fearless (Taylor’s Version),Breathe (Taylor’s Version),7,"Never a clean break, no one here to save me",12
291,Fearless (Taylor’s Version),Breathe (Taylor’s Version),7,You're the only thing I know like the back of my hand,13
292,Fearless (Taylor’s Version),Breathe (Taylor’s Version),7,"And I can't breathe without you, but I have to",14
293,Fearless (Taylor’s Version),Breathe (Taylor’s Version),7,"Breathe without you, but I have to",15
294,Fearless (Taylor’s Version),Breathe (Taylor’s Version),7,"Never wanted this, never wanna see you hurt",16
295,Fearless (Taylor’s Version),Breathe (Taylor’s Version),7,"Every little bump in the road, I tried to swerve",17
296,Fearless (Taylor’s Version),Breathe (Taylor’s Version),7,But people are people and sometimes it doesn't work out,18
297,Fearless (Taylor’s Version),Breathe (Taylor’s Version),7,And nothin' we say is gonna save us from the fallout,19
298,Fearless (Taylor’s Version),Breathe (Taylor’s Version),7,"And we know it's never simple, never easy",20
299,Fearless (Taylor’s Version),Breathe (Taylor’s Version),7,"Never a clean break, no one here to save me",21
300,Fearless (Taylor’s Version),Breathe (Taylor’s Version),7,You're the only thing I know like the back of my hand,22
301,Fearless (Taylor’s Version),Breathe (Taylor’s Version),7,"And I can't breathe without you, but I have to",23
302,Fearless (Taylor’s Version),Breathe (Taylor’s Version),7,Breathe without you but I have to,24
303,Fearless (Taylor’s Version),Breathe (Taylor’s Version),7,"It's 2 A.M., feeling like I just lost a friend",25
304,Fearless (Taylor’s Version),Breathe (Taylor’s Version),7,"Hope you know it's not easy, easy for me",26
305,Fearless (Taylor’s Version),Breathe (Taylor’s Version),7,"It's 2 A.M., feeling like I just lost a friend",27
306,Fearless (Taylor’s Version),Breathe (Taylor’s Version),7,"Hope you know this ain't easy, easy for me",28
307,Fearless (Taylor’s Version),Breathe (Taylor’s Version),7,"And we know it's never simple, never easy",29
308,Fearless (Taylor’s Version),Breathe (Taylor’s Version),7,"Never a clean break, no one here to save me, oh",30
309,Fearless (Taylor’s Version),Breathe (Taylor’s Version),7,"I can't breathe without you, but I have to",31
310,Fearless (Taylor’s Version),Breathe (Taylor’s Version),7,"Breathe without you, but I have to",32
311,Fearless (Taylor’s Version),Breathe (Taylor’s Version),7,"Breathe without you, but I have to",33
312,Fearless (Taylor’s Version),Breathe (Taylor’s Version),7,"Breathe without you, but I have to",34
313,Fearless (Taylor’s Version),Breathe (Taylor’s Version),7,"I'm sorry, I'm sorry (Mmm)",35
314,Fearless (Taylor’s Version),Breathe (Taylor’s Version),7,"I'm sorry, (Yeah, yeah) I'm sorry",36
315,Fearless (Taylor’s Version),Breathe (Taylor’s Version),7,"I'm sorry, I'm sorry (Ooh, ooh)",37
316,Fearless (Taylor’s Version),Breathe (Taylor’s Version),7,I'm sorry,38
317,Fearless (Taylor’s Version),Tell Me Why (Taylor’s Version),8,"I took a chance, I took a shot",1
318,Fearless (Taylor’s Version),Tell Me Why (Taylor’s Version),8,"And you might think I'm bulletproof, but I'm not",2
319,Fearless (Taylor’s Version),Tell Me Why (Taylor’s Version),8,"You took a swing, I took it hard",3
320,Fearless (Taylor’s Version),Tell Me Why (Taylor’s Version),8,"And down here from the ground, I see who you are",4
321,Fearless (Taylor’s Version),Tell Me Why (Taylor’s Version),8,I'm sick and tired of your attitude,5
322,Fearless (Taylor’s Version),Tell Me Why (Taylor’s Version),8,I'm feeling like I don't know you,6
323,Fearless (Taylor’s Version),Tell Me Why (Taylor’s Version),8,"You tell me that you love me, then cut me down",7
324,Fearless (Taylor’s Version),Tell Me Why (Taylor’s Version),8,And I need you like a heartbeat,8
325,Fearless (Taylor’s Version),Tell Me Why (Taylor’s Version),8,But you know you got a mean streak,9
326,Fearless (Taylor’s Version),Tell Me Why (Taylor’s Version),8,Makes me run for cover when you're around,10
327,Fearless (Taylor’s Version),Tell Me Why (Taylor’s Version),8,Here's to you and your temper,11
328,Fearless (Taylor’s Version),Tell Me Why (Taylor’s Version),8,"Yes, I remember what you said last night",12
329,Fearless (Taylor’s Version),Tell Me Why (Taylor’s Version),8,And I know that you see what you're doin' to me,13
330,Fearless (Taylor’s Version),Tell Me Why (Taylor’s Version),8,Tell me why,14
331,Fearless (Taylor’s Version),Tell Me Why (Taylor’s Version),8,"Well, you could write a book on",15
332,Fearless (Taylor’s Version),Tell Me Why (Taylor’s Version),8,How to ruin someone's perfеct day,16
333,Fearless (Taylor’s Version),Tell Me Why (Taylor’s Version),8,"Well, I get so confused and frustratеd",17
334,Fearless (Taylor’s Version),Tell Me Why (Taylor’s Version),8,"Forget what I'm tryin' to say, oh",18
335,Fearless (Taylor’s Version),Tell Me Why (Taylor’s Version),8,I'm sick and tired of your reasons,19
336,Fearless (Taylor’s Version),Tell Me Why (Taylor’s Version),8,I got no one to believe in,20
337,Fearless (Taylor’s Version),Tell Me Why (Taylor’s Version),8,"You tell me that you want me, then push me around",21
338,Fearless (Taylor’s Version),Tell Me Why (Taylor’s Version),8,And I need you like a heartbeat,22
339,Fearless (Taylor’s Version),Tell Me Why (Taylor’s Version),8,But you know you got a mean streak,23
340,Fearless (Taylor’s Version),Tell Me Why (Taylor’s Version),8,Makes me run for cover when you're around,24
341,Fearless (Taylor’s Version),Tell Me Why (Taylor’s Version),8,Here's to you and your temper,25
342,Fearless (Taylor’s Version),Tell Me Why (Taylor’s Version),8,"Yes, I remember what you said last night",26
343,Fearless (Taylor’s Version),Tell Me Why (Taylor’s Version),8,And I know that you see what you're doin' to me,27
344,Fearless (Taylor’s Version),Tell Me Why (Taylor’s Version),8,Tell me why,28
345,Fearless (Taylor’s Version),Tell Me Why (Taylor’s Version),8,Why do you have to make me feel small,29
346,Fearless (Taylor’s Version),Tell Me Why (Taylor’s Version),8,So you can feel whole inside?,30
347,Fearless (Taylor’s Version),Tell Me Why (Taylor’s Version),8,Why do you have to put down my dreams,31
348,Fearless (Taylor’s Version),Tell Me Why (Taylor’s Version),8,So you're the only thing on my mind?,32
349,Fearless (Taylor’s Version),Tell Me Why (Taylor’s Version),8,I'm sick and tired of your attitude,33
350,Fearless (Taylor’s Version),Tell Me Why (Taylor’s Version),8,Feeling like I don't know you,34
351,Fearless (Taylor’s Version),Tell Me Why (Taylor’s Version),8,"You tell me that you want me, then cut me down",35
352,Fearless (Taylor’s Version),Tell Me Why (Taylor’s Version),8,I'm sick and tired of your reasons,36
353,Fearless (Taylor’s Version),Tell Me Why (Taylor’s Version),8,I've got no one to believe in,37
354,Fearless (Taylor’s Version),Tell Me Why (Taylor’s Version),8,"You ask me for my love, then you push me around",38
355,Fearless (Taylor’s Version),Tell Me Why (Taylor’s Version),8,Here's to you and your temper,39
356,Fearless (Taylor’s Version),Tell Me Why (Taylor’s Version),8,"Yes, I remember what you said last night",40
357,Fearless (Taylor’s Version),Tell Me Why (Taylor’s Version),8,And I know that you see what you're doin' to me,41
358,Fearless (Taylor’s Version),Tell Me Why (Taylor’s Version),8,Tell me why (Why),42
359,Fearless (Taylor’s Version),Tell Me Why (Taylor’s Version),8,Tell me why (Oh),43
360,Fearless (Taylor’s Version),Tell Me Why (Taylor’s Version),8,"I take a step back, I let you go",44
361,Fearless (Taylor’s Version),Tell Me Why (Taylor’s Version),8,I told you I'm not bulletproof,45
362,Fearless (Taylor’s Version),Tell Me Why (Taylor’s Version),8,Now you know,46
363,Fearless (Taylor’s Version),You’re Not Sorry (Taylor’s Version),9,All this time I was wasting hoping you would come around,1
364,Fearless (Taylor’s Version),You’re Not Sorry (Taylor’s Version),9,I've been giving out chances every time and all you do is let me down,2
365,Fearless (Taylor’s Version),You’re Not Sorry (Taylor’s Version),9,"And it's taken me this long, baby, but I've figured you out",3
366,Fearless (Taylor’s Version),You’re Not Sorry (Taylor’s Version),9,"And you're thinking we'll be fine again, but not this time around",4
367,Fearless (Taylor’s Version),You’re Not Sorry (Taylor’s Version),9,You don't have to call anymore,5
368,Fearless (Taylor’s Version),You’re Not Sorry (Taylor’s Version),9,I won't pick up the phone,6
369,Fearless (Taylor’s Version),You’re Not Sorry (Taylor’s Version),9,This is the last straw,7
370,Fearless (Taylor’s Version),You’re Not Sorry (Taylor’s Version),9,Don't wanna hurt anymore,8
371,Fearless (Taylor’s Version),You’re Not Sorry (Taylor’s Version),9,And you can tell me that you're sorry,9
372,Fearless (Taylor’s Version),You’re Not Sorry (Taylor’s Version),9,"But I don't believe you, baby, like I did before",10
373,Fearless (Taylor’s Version),You’re Not Sorry (Taylor’s Version),9,You're not sorry,11
374,Fearless (Taylor’s Version),You’re Not Sorry (Taylor’s Version),9,"No, no, oh-oh",12
375,Fearless (Taylor’s Version),You’re Not Sorry (Taylor’s Version),9,"You're looking so innocent, I might believe you if I didn't know",13
376,Fearless (Taylor’s Version),You’re Not Sorry (Taylor’s Version),9,Could've loved you all my life if you hadn't lеft me waiting in the cold,14
377,Fearless (Taylor’s Version),You’re Not Sorry (Taylor’s Version),9,And you've got your sharе of secrets,15
378,Fearless (Taylor’s Version),You’re Not Sorry (Taylor’s Version),9,"And I'm tired of being last to know, oh",16
379,Fearless (Taylor’s Version),You’re Not Sorry (Taylor’s Version),9,And now you're asking me to listen,17
380,Fearless (Taylor’s Version),You’re Not Sorry (Taylor’s Version),9,'Cause it's worked each time before,18
381,Fearless (Taylor’s Version),You’re Not Sorry (Taylor’s Version),9,But you don't have to call anymore,19
382,Fearless (Taylor’s Version),You’re Not Sorry (Taylor’s Version),9,I won't pick up the phone,20
383,Fearless (Taylor’s Version),You’re Not Sorry (Taylor’s Version),9,This is the last straw,21
384,Fearless (Taylor’s Version),You’re Not Sorry (Taylor’s Version),9,Don't wanna hurt anymore,22
385,Fearless (Taylor’s Version),You’re Not Sorry (Taylor’s Version),9,And you can tell me that you're sorry,23
386,Fearless (Taylor’s Version),You’re Not Sorry (Taylor’s Version),9,"But I don't believe you, baby, like I did before",24
387,Fearless (Taylor’s Version),You’re Not Sorry (Taylor’s Version),9,You're not sorry,25
388,Fearless (Taylor’s Version),You’re Not Sorry (Taylor’s Version),9,"No, no, oh-oh",26
389,Fearless (Taylor’s Version),You’re Not Sorry (Taylor’s Version),9,You're not sorry,27
390,Fearless (Taylor’s Version),You’re Not Sorry (Taylor’s Version),9,"No, no, oh-oh",28
391,Fearless (Taylor’s Version),You’re Not Sorry (Taylor’s Version),9,"You had me crawling for you, honey",29
392,Fearless (Taylor’s Version),You’re Not Sorry (Taylor’s Version),9,"And it never would've gone away, no",30
393,Fearless (Taylor’s Version),You’re Not Sorry (Taylor’s Version),9,"You used to shine so bright, but I watched all of it fade",31
394,Fearless (Taylor’s Version),You’re Not Sorry (Taylor’s Version),9,So you don't have to call anymore,32
395,Fearless (Taylor’s Version),You’re Not Sorry (Taylor’s Version),9,I won't pick up the phone,33
396,Fearless (Taylor’s Version),You’re Not Sorry (Taylor’s Version),9,This is the last straw,34
397,Fearless (Taylor’s Version),You’re Not Sorry (Taylor’s Version),9,There's nothing left to beg for,35
398,Fearless (Taylor’s Version),You’re Not Sorry (Taylor’s Version),9,And you can tell me that you're sorry,36
399,Fearless (Taylor’s Version),You’re Not Sorry (Taylor’s Version),9,"But I don't believe you, baby, like I did before",37
400,Fearless (Taylor’s Version),You’re Not Sorry (Taylor’s Version),9,You're not sorry,38
401,Fearless (Taylor’s Version),You’re Not Sorry (Taylor’s Version),9,"No, no, oh-oh",39
402,Fearless (Taylor’s Version),You’re Not Sorry (Taylor’s Version),9,You're not sorry,40
403,Fearless (Taylor’s Version),You’re Not Sorry (Taylor’s Version),9,"No, no, oh-oh",41
